customerID,MonthlyCharges,TotalCharges,genero_bi,es_adultoMayor,pareja_bi,dependiente_bi,tiempo_servicio_bi,Multiple_lineas_bi,InternetService_bi,Servicio_Telefonico_bi,proteccion_equipo_bi,Respaldo_info_bi,Soporte_tecnico_bi,Streaming_bi,streaming_peliculas_bi,contrato_bi,Faturacion_electronica_bi,FormaPago_bi,Churn_bi
5650-YLIBA,81.15,2640.55,Masculino,No,No,No,25-36,Si,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
0825-CPPQH,19.1,1372.45,Femenino,No,Si,No,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
9084-OAYKL,20.8,1212.25,Masculino,No,No,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
6122-LJADA,90.15,6237.05,Masculino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
2400-XIWIO,90.1,6310.9,Femenino,No,Si,No,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,No,Cheque Electronico,Clientes Retenidos
7524-VRLPL,74.1,5031,Masculino,Si,No,No,> 60,Si,DSL,Si,Si,No,Si,No,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1069-XAIEM,85.05,85.05,Femenino,Si,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7569-NMZYQ,118.75,8672.45,Femenino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
5201-USSQZ,85.9,2196.45,Femenino,No,Si,No,25-36,No,Fibra Optica,Si,No,No,Si,No,Si,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
2105-PHWON,95.0,3008.15,Femenino,No,Si,No,25-36,Si,Fibra Optica,Si,Si,No,Si,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
1494-EJZDW,20.15,220.8,Femenino,No,Si,Si,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
4884-TVUQF,101.3,5779.6,Femenino,Si,No,No,49-60,Si,Fibra Optica,Si,Si,No,Si,No,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
8003-EWNDZ,21.2,222.65,Femenino,No,No,No,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
1897-RCFUM,24.2,914.6,Femenino,No,Si,Si,37-48,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque por Correo,Clientes Retenidos
9256-JTBNZ,20.3,246.3,Femenino,No,No,No,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
4658-HCOHW,102.8,2110.15,Femenino,No,Si,Si,13-24,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2211-RMNHO,85.3,5560,Femenino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,No,Transferencia Bancaria,Clientes Retenidos
2432-TFSMK,89.6,1633,Masculino,No,No,No,13-24,Si,Fibra Optica,Si,Si,No,No,Si,No,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
3440-JPSCL,99.95,547.65,Femenino,No,No,No,1-6,No,Fibra Optica,Si,Si,No,Si,Si,Si,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
4929-ROART,56.25,969.85,Masculino,No,No,No,13-24,Si,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
1834-ABKHQ,50.95,2610.65,Femenino,No,Si,Si,49-60,No,DSL,Si,Si,No,No,No,No,Dos Años,Si,Transferencia Bancaria,Clientes Retenidos
1741-WTPON,115.85,6567.9,Masculino,No,Si,Si,49-60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,No,Cheque por Correo,Clientes Retenidos
3932-IJWDZ,103.65,4747.85,Masculino,No,No,No,37-48,Si,Fibra Optica,Si,Si,No,Si,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
1240-HCBOH,26.1,1759.55,Femenino,No,No,No,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes Retenidos
3594-KADLU,35.1,101.1,Masculino,No,Si,No,1-6,Sin Servicio Telefonico,DSL,No,No,No,Si,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
8065-BVEPF,99.1,6496.15,Masculino,Si,No,No,> 60,No,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
3796-ENZGF,67.25,4234.15,Masculino,No,Si,No,> 60,Si,DSL,Si,No,Si,Si,No,Si,Un Año,No,Cheque por Correo,Clientes Retenidos
1734-ZMNTZ,25.0,300.7,Femenino,No,Si,Si,7-12,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
2853-CWQFQ,59.55,59.55,Masculino,No,No,Si,1-6,No,DSL,Si,No,No,Si,No,Si,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
0813-TAXXS,77.8,4323.35,Masculino,No,No,No,49-60,Si,DSL,Si,Si,No,No,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
2519-TWKFS,55.1,1466.1,Masculino,No,Si,Si,25-36,Si,DSL,Si,No,No,Si,No,No,Dos Años,Si,Cheque por Correo,Clientes Retenidos
2889-FPWRM,117.8,8684.8,Masculino,No,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,Si,Transferencia Bancaria,Clientes No Retenidos
0626-QXNGV,24.15,1776.45,Femenino,No,Si,No,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6723-CEGQI,45.25,2933.95,Femenino,No,No,Si,> 60,Sin Servicio Telefonico,DSL,No,No,Si,Si,Si,No,Un Año,No,Cheque por Correo,Clientes Retenidos
6987-XQSJT,79.5,4370.25,Femenino,Si,No,No,49-60,Si,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4732-RRJZC,20.25,144.35,Masculino,No,Si,Si,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
9499-XPZXM,64.75,4804.75,Femenino,No,Si,No,> 60,Si,DSL,Si,No,Si,Si,No,No,Un Año,No,Transferencia Bancaria,Clientes Retenidos
4338-EYCER,54.6,1125.2,Masculino,No,Si,No,13-24,No,DSL,Si,No,No,No,Si,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
3007-FDPEA,20.7,39.85,Femenino,No,No,No,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
6350-XFYGW,94.75,422.4,Masculino,Si,No,No,1-6,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
4290-BSXUX,79.65,251.75,Masculino,No,Si,No,1-6,Si,Fibra Optica,Si,No,No,Si,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
8513-OLYGY,115.8,8332.15,Masculino,No,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
0311-QYWSS,49.45,314.6,Femenino,No,No,No,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8705-DWKTI,83.8,4331.4,Masculino,No,No,No,49-60,No,Fibra Optica,Si,Si,No,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
8755-IWJHN,95.35,6382,Masculino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,No,No,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
0325-XBFAC,94.7,740.3,Masculino,No,No,No,7-12,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4480-QQRHC,74.05,600.15,Femenino,Si,No,No,7-12,No,Fibra Optica,Si,Si,No,No,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
0929-PECLO,89.6,5538.8,Femenino,Si,No,No,> 60,Si,Fibra Optica,Si,Si,No,No,No,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
3680-CTHUH,116.6,7049.5,Masculino,No,No,No,49-60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
1202-KKGFU,54.2,690.5,Femenino,No,Si,No,7-12,No,DSL,Si,No,No,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
6112-KTHFQ,19.3,279.3,Femenino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
1852-XEMDW,65.05,1427.55,Masculino,No,No,No,13-24,Si,DSL,Si,Si,Si,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
2462-XIIJB,92.5,452.7,Masculino,No,No,No,1-6,Si,Fibra Optica,Si,Si,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4760-XOHVN,19.45,19.45,Femenino,No,Si,Si,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
1820-DJFPH,24.05,1709.15,Femenino,No,Si,Si,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
9426-SXNHE,18.75,53.15,Femenino,No,No,No,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
9068-FHQHD,20.15,777.35,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
1269-FOYWN,20.0,860.85,Masculino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
9470-YFUYI,71.0,5012.1,Masculino,Si,Si,No,> 60,No,DSL,Si,No,Si,Si,Si,No,Dos Años,Si,Transferencia Bancaria,Clientes Retenidos
7817-BOQPW,75.55,166.3,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7402-EYFXX,93.6,2404.1,Masculino,Si,No,No,25-36,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
1853-UDXBW,70.0,70,Masculino,No,Si,Si,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
9895-VFOXH,24.4,24.4,Femenino,No,No,No,1-6,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
5458-CQJTA,74.8,4820.15,Masculino,No,Si,Si,> 60,No,DSL,Si,No,No,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes No Retenidos
1230-QAJDW,65.25,209.9,Masculino,No,No,No,1-6,Si,DSL,Si,No,No,Si,Si,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
5701-ZIKJE,50.55,610.75,Masculino,No,No,No,13-24,No,DSL,Si,No,No,Si,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
5219-YIPTK,104.4,3409.6,Femenino,No,Si,No,25-36,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5032-MIYKT,70.7,70.7,Femenino,No,No,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
7396-VJUZB,45.25,155.35,Masculino,No,Si,Si,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
9717-QEBGU,70.3,144,Masculino,No,No,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
5172-RKOCB,108.95,7875,Masculino,No,Si,No,> 60,Si,Fibra Optica,Si,No,Si,Si,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6509-TSGWN,26.45,911.6,Femenino,No,Si,Si,37-48,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
3540-RZJYU,86.2,1270.2,Femenino,No,No,No,13-24,No,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,No,Cheque Electronico,Clientes No Retenidos
3178-CIFOT,19.65,478.1,Femenino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
2091-MJTFX,51.2,1561.5,Femenino,No,Si,Si,25-36,Sin Servicio Telefonico,DSL,No,No,No,Si,Si,Si,Mes a Mes,No,Tarjeta de Credito,Clientes No Retenidos
4530-NDRKU,19.05,761.85,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque Electronico,Clientes Retenidos
5985-TBABQ,74.75,2282.95,Femenino,No,No,No,25-36,Si,DSL,Si,No,No,No,Si,Si,Dos Años,No,Cheque por Correo,Clientes Retenidos
9800-ONTFE,75.8,1615.1,Femenino,No,Si,Si,13-24,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
6743-HHQPF,25.1,1097.15,Masculino,No,Si,No,37-48,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
8455-HIRAQ,44.45,369.3,Femenino,No,No,No,7-12,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
6616-AALSR,104.3,6725.3,Femenino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,No,No,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
0883-EIBTI,19.5,31.55,Femenino,No,No,No,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
9415-ZNBSX,89.0,6293.2,Femenino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
4018-KJYUY,20.15,432.5,Masculino,No,No,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
0722-TROQR,74.9,321.75,Femenino,Si,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7571-YXDAD,74.9,147.15,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,No,Tarjeta de Credito,Clientes No Retenidos
3884-UEBXB,36.15,2434.45,Femenino,No,Si,Si,> 60,Sin Servicio Telefonico,DSL,No,No,Si,No,No,No,Un Año,No,Transferencia Bancaria,Clientes Retenidos
8780-RSYYU,19.2,532.1,Femenino,No,No,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
5537-UXXVS,19.25,375.25,Femenino,No,Si,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
1791-PQHBB,61.2,125.95,Femenino,No,No,Si,1-6,No,DSL,Si,No,No,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
8701-DGLVH,20.45,1042.65,Masculino,No,No,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
8741-LQOBK,35.05,1620.25,Femenino,No,Si,Si,37-48,Sin Servicio Telefonico,DSL,No,No,Si,No,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
3393-FMZPV,100.25,2387.75,Femenino,No,No,No,25-36,Si,Fibra Optica,Si,No,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
8082-GHXOP,44.0,659.35,Masculino,No,No,Si,13-24,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
6402-ZFPPI,102.8,2660.2,Femenino,Si,No,No,25-36,Si,Fibra Optica,Si,No,Si,No,Si,Si,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
0980-FEXWF,50.35,1285.8,Masculino,No,Si,Si,25-36,No,DSL,Si,Si,No,No,No,No,Dos Años,No,Cheque por Correo,Clientes Retenidos
7486-KSRVI,100.0,4211.55,Masculino,No,No,No,37-48,Si,Fibra Optica,Si,No,No,Si,Si,Si,Dos Años,Si,Cheque Electronico,Clientes No Retenidos
3011-WQKSZ,20.0,377.55,Masculino,No,No,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8443-WVPSS,99.85,990.9,Masculino,No,Si,No,7-12,No,Fibra Optica,Si,No,Si,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3006-XIMLN,94.2,193.8,Femenino,No,No,Si,1-6,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
8218-FFJDS,86.4,6058.95,Femenino,No,Si,No,> 60,Si,DSL,Si,No,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
1986-PHGZF,58.4,964.9,Masculino,Si,No,No,13-24,Si,DSL,Si,No,Si,No,No,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
9965-YOKZB,83.85,790.15,Masculino,Si,No,No,7-12,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
0504-HHAPI,88.3,2467.75,Femenino,Si,No,No,25-36,Si,Fibra Optica,Si,Si,No,No,No,Si,Mes a Mes,No,Tarjeta de Credito,Clientes No Retenidos
9360-OMDZZ,94.1,2322.85,Masculino,No,No,No,13-24,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
6305-YLBMM,104.05,7262,Masculino,No,No,No,> 60,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Dos Años,Si,Transferencia Bancaria,Clientes No Retenidos
0345-XMMUG,108.9,4854.3,Femenino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
8024-XNAFQ,107.4,7748.75,Femenino,Si,No,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,No,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
3647-GMGDH,94.7,1914.9,Masculino,No,Si,No,13-24,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes No Retenidos
2988-GBIVW,90.85,6470.1,Femenino,Si,Si,No,> 60,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
2832-SCUCO,19.9,57.4,Femenino,No,No,No,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
7036-ZZKBD,66.4,2019.8,Masculino,No,Si,No,25-36,No,DSL,Si,Si,No,Si,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
3791-LGQCY,100.65,5688.05,Femenino,Si,Si,No,49-60,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
0265-PSUAE,100.7,1522.7,Femenino,No,Si,Si,13-24,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
0463-TXOAK,25.6,1334.5,Masculino,No,No,Si,49-60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
0594-UFTUL,19.85,252,Masculino,No,Si,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
9509-MPYOD,20.75,700.45,Femenino,No,No,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
9128-CPXKI,95.8,5655.45,Femenino,No,No,No,49-60,No,Fibra Optica,Si,Si,No,No,Si,Si,Un Año,No,Cheque Electronico,Clientes Retenidos
0129-KPTWJ,94.65,6747.35,Masculino,No,Si,No,> 60,No,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8166-ZZTFS,80.55,5265.1,Femenino,Si,Si,No,> 60,Si,DSL,Si,Si,Si,No,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes No Retenidos
5855-EIBDE,106.65,5174.35,Femenino,No,Si,No,49-60,Si,Fibra Optica,Si,Si,Si,Si,No,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
5365-LLFYV,45.85,105.6,Femenino,No,No,No,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
5956-YHHRX,104.35,2271.85,Masculino,Si,No,No,13-24,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
6008-NAIXK,55.45,2966.95,Masculino,Si,No,No,49-60,Sin Servicio Telefonico,DSL,No,Si,Si,No,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
2956-GGUCQ,78.85,1772.25,Masculino,Si,Si,No,13-24,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
1928-BXYIV,61.15,61.15,Masculino,No,No,No,1-6,Si,DSL,Si,No,Si,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
5760-FXFVO,78.95,494.95,Masculino,No,No,No,1-6,No,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
6595-COKXZ,44.45,44.45,Femenino,No,No,No,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
0961-ZWLVI,109.2,5290.45,Masculino,No,No,Si,49-60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
5181-OABFK,61.3,3346.8,Femenino,No,Si,Si,49-60,No,DSL,Si,Si,Si,No,No,No,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
4007-NHVHI,96.85,5219.65,Femenino,Si,No,No,49-60,Si,Fibra Optica,Si,No,Si,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
7816-VGHTO,40.55,217.5,Femenino,No,Si,Si,1-6,Sin Servicio Telefonico,DSL,No,Si,Si,Si,No,No,Un Año,No,Cheque por Correo,Clientes Retenidos
5871-DGTXZ,19.8,607.7,Masculino,No,No,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
7550-WIQVA,108.25,5431.4,Masculino,No,Si,Si,49-60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
7544-ZVIKX,105.05,6004.85,Masculino,No,Si,Si,49-60,Si,Fibra Optica,Si,Si,No,Si,Si,Si,Dos Años,Si,Transferencia Bancaria,Clientes Retenidos
0016-QLJIS,90.45,5957.9,Femenino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Cheque por Correo,Clientes Retenidos
7508-DQAKK,86.4,5442.05,Femenino,No,No,No,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
5176-OLSKT,66.9,4370.25,Femenino,No,Si,No,> 60,Si,DSL,Si,Si,Si,No,No,No,Un Año,No,Transferencia Bancaria,Clientes Retenidos
9356-AXGMP,110.7,4428.6,Masculino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,No,Si,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
